init,,10000,3,10,0.050539493560791016,O
554.72736
fit,sklearn,10000,3,10,0.07825326919555664,28
554.69635
fit,intel,10000,3,10,0.0458986759185791,52
init,,10000,3,1000,1.8822805881500244,O
18.454002
fit,sklearn,10000,3,1000,3.356198310852051,12
18.453257
fit,intel,10000,3,1000,0.3999664783477783,15
init,,10000,3,5000,8.529245376586914,O
2.2784915
fit,sklearn,10000,3,5000,3.324756383895874,4
2.279089
fit,intel,10000,3,5000,0.8597240447998047,5
init,,10000,50,10,0.09579229354858398,O
39042.36
fit,sklearn,10000,50,10,10.44635272026062,75
39034.863
fit,intel,10000,50,10,0.24295616149902344,111
init,,10000,50,1000,2.3566441535949707,O
27485.328
fit,sklearn,10000,50,1000,3.8344807624816895,9
27485.328
fit,intel,10000,50,1000,0.5759503841400146,14
init,,10000,50,5000,14.196110248565674,O
12221.932
fit,sklearn,10000,50,5000,3.35487699508667,4
12221.931
fit,intel,10000,50,5000,1.3171329498291016,7
init,,100000,3,10,0.250396728515625,O
5567.4756
fit,sklearn,100000,3,10,3.0433990955352783,30
5567.0986
fit,intel,100000,3,10,0.3711683750152588,50
init,,100000,3,1000,84.5783383846283,O
232.03528
fit,sklearn,100000,3,1000,134.590496301651,90
231.9153
fit,intel,100000,3,1000,8.011383533477783,163
init,,100000,3,5000,439.5210494995117,O
70.104614
fit,sklearn,100000,3,5000,187.56066751480103,27
70.108925
fit,intel,100000,3,5000,9.553508758544922,30
init,,100000,50,10,0.9535255432128906,O
393630.6
fit,sklearn,100000,50,10,64.9733247756958,258
393563.38
fit,intel,100000,50,10,0.9350249767303467,300
init,,100000,50,1000,101.42837643623352,O
318419.25
fit,sklearn,100000,50,1000,70.86696076393127,62
318427.25
fit,intel,100000,50,1000,6.270644426345825,86
init,,100000,50,5000,528.1340050697327,O
275425.94
fit,sklearn,100000,50,5000,110.65881633758545,21
275415.22
fit,intel,100000,50,5000,10.850911378860474,27
init,,500000,3,10,3.530825138092041,O
27967.113
fit,sklearn,500000,3,10,7.655139923095703,20
27947.79
fit,intel,500000,3,10,0.7079181671142578,118
init,,500000,3,1000,1060.923804283142,O
1198.6365
fit,sklearn,500000,3,1000,1045.659012556076,140
1198.3402
fit,intel,500000,3,1000,51.220595359802246,254
